text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @Ggaurav1122: #<U+092D><U+093E><U+091C><U+092A><U+093E>_<U+0915><U+094B>_<U+0935><U+094B><U+091F>_<U+0926><U+0947><U+0902> #<U+091C><U+0928><U+0924><U+093E>_<U+0915><U+092E><U+0932>_<U+0915><U+0947>_<U+0938><U+093E><U+0925> 
What's #AccheDin ? Watch this video &amp; understand what's #AccheDin  <ed><U+00A0><U+00BD><ed><U+00B1><U+0088>
Rt<ed><U+00A0><U+00BD><ed><U+00B9><U+008B> #BJP <ed><U+00A0><U+00BD><ed><U+00B1><U+0088><ed><U+00A0><U+00BD><ed><U+00B1><U+0087> #Vote…",FALSE,0,NA,19-02-2017 17:23,FALSE,NA,8.33366E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ggaurav1122,209,TRUE,FALSE,NA,NA
"RT @otvnews: 4th phase #PanchayatPolls result update: #BJD winner at 32 ZP zones, #BJP-42, #Congress-3, Others-1 #Odisha",FALSE,0,NA,19-02-2017 17:23,FALSE,NA,8.33366E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rajjorani,56,TRUE,FALSE,NA,NA
@ikamalhaasan #FUCK  what do u need ultimately..u r saying that #BJP should rule here is that so ur promoting this things #GO FUCK BJP#AND U,FALSE,0,ikamalhaasan,19-02-2017 17:23,FALSE,8.32906E+17,8.33366E+17,4628602041,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Deepaklokesh48,0,FALSE,FALSE,NA,NA
@BDUTT #BJP is smelling defeat,FALSE,0,BDUTT,19-02-2017 17:23,FALSE,8.33276E+17,8.33366E+17,19929890,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",haresh_raut,0,FALSE,FALSE,NA,NA
"RT @otvnews: 4th phase #PanchayatPolls result update: #BJD winner at 84 ZP zones, #BJP - 62, #Congress - 7, Others - 1 #Odisha",FALSE,0,NA,19-02-2017 17:22,FALSE,NA,8.33366E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Rahul_saffron,48,TRUE,FALSE,NA,NA
RT @ZilpeAshish: It is an example of no work done by #BJP #MCD https://t.co/ijlLwHlpDZ,FALSE,0,NA,19-02-2017 17:22,FALSE,NA,8.33366E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NeelInduNeel,4,TRUE,FALSE,NA,NA
"RT @sp_dash68: Lotus rising: #BJP’s amazing sunrise in #Odisha  
https://t.co/NALHAP9fpS",FALSE,0,NA,19-02-2017 17:21,FALSE,NA,8.33366E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Nikita197j,27,TRUE,FALSE,NA,NA
RT @otvnews: #BJP claims 4 ZP zones out of five in #Bargarh; #BJD in 1 #Odisha #PanchayatPolls,FALSE,0,NA,19-02-2017 17:21,FALSE,NA,8.33366E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SundeepKPal,16,TRUE,FALSE,NA,NA
Modi is like khisiyani Billi Khanna noche. He is sensing big defeat in UP #BJP. Scare frm @AkhileshPSingh @OfficeOfRG @AbhayDubey_,FALSE,0,NA,19-02-2017 17:21,FALSE,NA,8.33366E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iamishav,0,FALSE,FALSE,NA,NA
"@samarjeet123 wht UPA lost in 7/8 yrs, #bjp loosing in 3 years. Modi failing all sections of society. M worried, wht happens in 2019.",FALSE,1,samarjeet123,19-02-2017 17:21,FALSE,8.33357E+17,8.33366E+17,244481825,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ismitevijay,0,FALSE,FALSE,NA,NA
"@narendramodi Sir, we want #BJP government in #Karnataka, we want development, only development &amp; only #BJP can do it",FALSE,0,narendramodi,19-02-2017 17:21,FALSE,NA,8.33366E+17,18839785,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",pavan_ck,0,FALSE,FALSE,NA,NA
"RT @Chemburstudio: @PreetiSMenon #AAP &amp; all #SaveAarey activists kudos to ur hard work
Now every party except #BJP ISSUIN FULL SUPPORT<ed><U+00A0><U+00BC><ed><U+00BC><U+00B3> #Aa…",FALSE,0,NA,19-02-2017 17:21,FALSE,NA,8.33366E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",taxpayer_indian,31,TRUE,FALSE,NA,NA
@kparveen2005 no relation madam ji 'tactis ' #bjp plays@time of elections js to make thr bhakts fool #politicalmileage@unionministry,FALSE,1,kparveen2005,19-02-2017 17:20,FALSE,8.33357E+17,8.33366E+17,2257630154,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zaki2588,1,FALSE,FALSE,NA,NA
"RT @otvnews: 4th phase #PanchayatPolls result update: #BJD winner at 84 ZP zones, #BJP - 62, #Congress - 7, Others - 1 #Odisha",FALSE,0,NA,19-02-2017 17:20,FALSE,NA,8.33366E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sonali_ck,48,TRUE,FALSE,NA,NA
@dpradhanbjp @AmitShah #BJP New yng faces #Bhadrak &amp; other places can give good results. Centre development programs awaited @narendramodi,FALSE,0,dpradhanbjp,19-02-2017 17:20,FALSE,NA,8.33366E+17,1897514666,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",Abinash_Jena1,0,FALSE,FALSE,NA,NA
RT @otvnews: #BJP’s clean sweep in 3 ZP zones in #Malkangiri #PanchayatPolls #Odisha,FALSE,0,NA,19-02-2017 17:20,FALSE,NA,8.33366E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sonali_ck,36,TRUE,FALSE,NA,NA
RT @otvnews: #BJP’s clean sweep in 3 ZP zones in #Malkangiri #PanchayatPolls #Odisha,FALSE,0,NA,19-02-2017 17:20,FALSE,NA,8.33366E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",madhusudanvyas9,36,TRUE,FALSE,NA,NA
RT @PTI_News: #BJP should come clear on spending on 'huge' rallies for ongoing assembly polls before talking of transparency in political f…,FALSE,0,NA,19-02-2017 17:20,FALSE,NA,8.33366E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AEqwal,66,TRUE,FALSE,NA,NA
RT @_sabanaqvi: #sabkaSaathSabkaVikas. I'm sure it's just oversight that not a single #Muslim candidate from #BJP for 403 #UPseats when one…,FALSE,0,NA,19-02-2017 17:19,FALSE,NA,8.33366E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",moindear,158,TRUE,FALSE,NA,NA
"RT @DrGarekar: Non Yadav OBC are voting for #BJP in Block in UP so as to deliver massive parting kick to #YadavDynasty,,enough is enough ht…",FALSE,0,NA,19-02-2017 17:19,FALSE,NA,8.33366E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kssaurav,26,TRUE,FALSE,NA,NA
RT @MarxismInIndia: #DynastyPolitics endorsed by #BJP plz note list of 26 candidates wid family link 4 #UpElections @dh_sau @RitabrataBaner…,FALSE,0,NA,19-02-2017 17:19,FALSE,NA,8.33365E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShamKesar,9,TRUE,FALSE,NA,NA
"RT @vladimirilych1: #Left4india Hope the Left is able to grow and create a new secular, socialist alternative in Rajasthan !!! #BJP has rui…",FALSE,0,NA,19-02-2017 17:19,FALSE,NA,8.33365E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",subhodipchatt,41,TRUE,FALSE,NA,NA
RT @TawdeVinod: Life in #Mumbai will see transformation as #BJP will implement best amenities for every #Mumbaikar! #Vote4BJP &amp;support this…,FALSE,0,NA,19-02-2017 17:18,FALSE,NA,8.33365E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jayashreeravish,207,TRUE,FALSE,NA,NA
"#AllianceRattledModi Just like Demonitisation went from Mitron to Surprise Motherfuckers real quick, Alliance's gonna be surprised. #BJP",FALSE,0,NA,19-02-2017 17:18,FALSE,NA,8.33365E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jashhshah12,0,FALSE,FALSE,NA,NA
"#Aaj-kal kehte hain:  ""Modi thy name is corruption!""
#BJP is Fountain-head of corruption.
RSS is antinatonal. https://t.co/GPjZ6RB3Ig",FALSE,0,NA,19-02-2017 17:18,FALSE,NA,8.33365E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",VkguptaGupta,0,FALSE,FALSE,NA,NA
#BJP’s clean sweep in 3 ZP zones in #Malkangiri #PanchayatPolls #Odisha,FALSE,34,NA,19-02-2017 17:17,FALSE,NA,8.33365E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",otvnews,36,FALSE,FALSE,NA,NA
RT @dhaval241086: Meanwhile this cartoon has gone viral in Odisha #2019 #BJP #BJD <ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B8><U+0083> https://t.co/PxQ0o4rzJN,FALSE,0,NA,19-02-2017 17:17,FALSE,NA,8.33365E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ashwanikoulamk,1093,TRUE,FALSE,NA,NA
"@abpnewstv @rsprasad sir, till date it ws not, but as soon #bjp came into power it bcme pernicious practise.. Grt <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>",FALSE,0,abpnewstv,19-02-2017 17:16,FALSE,8.33356E+17,8.33365E+17,39240673,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zaki2588,0,FALSE,FALSE,NA,NA
Jitendra patel from #bjp visiting societies at 10:45 Pm in the night..  Shall we meet him or go to sleep? @iGopalShetty #BMCelections,FALSE,1,NA,19-02-2017 17:15,FALSE,NA,8.33364E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dhirav_m,0,FALSE,FALSE,NA,NA
RT @BJP4Manipur: The official #BJP #Manipur campaign song released by @prahladspatel is now online! Listen to it at: https://t.co/bBqDMF9Tr…,FALSE,0,NA,19-02-2017 17:15,FALSE,NA,8.33364E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GJ12ANKIT,20,TRUE,FALSE,NA,NA
RT @PTI_News: #BJP should come clear on spending on 'huge' rallies for ongoing assembly polls before talking of transparency in political f…,FALSE,0,NA,19-02-2017 17:15,FALSE,NA,8.33364E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",MazherPhc,66,TRUE,FALSE,NA,NA
"RT @otvnews: 4th phase #PanchayatPolls result update: #BJD winner at 84 ZP zones, #BJP - 62, #Congress - 7, Others - 1 #Odisha",FALSE,0,NA,19-02-2017 17:15,FALSE,NA,8.33364E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AllegedLowbrow,48,TRUE,FALSE,NA,NA
